"group_name" "seqnames" "exonic.gene.sizes"
"Tps_024654" "Tps_LRv5b_scf5" 447
"Tps_024655" "Tps_LRv5b_scf5" 486
"Tps_024656" "Tps_LRv5b_scf5" 264
"Tps_024657" "Tps_LRv5b_scf5" 624
"Tps_024658" "Tps_LRv5b_scf5" 384
"Tps_024659" "Tps_LRv5b_scf5" 507
"Tps_024661" "Tps_LRv5b_scf5" 243
"Tps_024662" "Tps_LRv5b_scf5" 2211
"Tps_024663" "Tps_LRv5b_scf5" 300
"Tps_024664" "Tps_LRv5b_scf5" 4338
"Tps_024665" "Tps_LRv5b_scf5" 570
"Tps_024666" "Tps_LRv5b_scf5" 810
"Tps_024667" "Tps_LRv5b_scf5" 546
"Tps_024668" "Tps_LRv5b_scf5" 255
"Tps_024669" "Tps_LRv5b_scf5" 237
"Tps_024670" "Tps_LRv5b_scf5" 2376
"Tps_024671" "Tps_LRv5b_scf5" 297
"Tps_024672" "Tps_LRv5b_scf5" 861
"Tps_024673" "Tps_LRv5b_scf5" 372
"Tps_024674" "Tps_LRv5b_scf5" 1605
"Tps_024675" "Tps_LRv5b_scf5" 579
"Tps_024676" "Tps_LRv5b_scf5" 894
"Tps_024677" "Tps_LRv5b_scf5" 912
"Tps_024678" "Tps_LRv5b_scf5" 471
"Tps_024679" "Tps_LRv5b_scf5" 204
"Tps_024680" "Tps_LRv5b_scf5" 204
"Tps_024681" "Tps_LRv5b_scf5" 600
"Tps_024682" "Tps_LRv5b_scf5" 219
"Tps_024683" "Tps_LRv5b_scf5" 405
"Tps_024684" "Tps_LRv5b_scf5" 1833
"Tps_024685" "Tps_LRv5b_scf5" 645
"Tps_024686" "Tps_LRv5b_scf5" 522
"Tps_024687" "Tps_LRv5b_scf5" 339
"Tps_024688" "Tps_LRv5b_scf5" 354
"Tps_024689" "Tps_LRv5b_scf5" 288
"Tps_024690" "Tps_LRv5b_scf5" 210
"Tps_024691" "Tps_LRv5b_scf5" 294
"Tps_024692" "Tps_LRv5b_scf5" 741
"Tps_024693" "Tps_LRv5b_scf5" 243
"Tps_024694" "Tps_LRv5b_scf5" 273
"Tps_024695" "Tps_LRv5b_scf5" 819
"Tps_024696" "Tps_LRv5b_scf5" 1044
"Tps_024697" "Tps_LRv5b_scf5" 462
"Tps_024698" "Tps_LRv5b_scf5" 1218
"Tps_024699" "Tps_LRv5b_scf5" 294
"Tps_024700" "Tps_LRv5b_scf5" 1923
"Tps_024701" "Tps_LRv5b_scf5" 471
"Tps_024702" "Tps_LRv5b_scf5" 354
"Tps_024703" "Tps_LRv5b_scf5" 318
"Tps_024704" "Tps_LRv5b_scf5" 270
"Tps_024705" "Tps_LRv5b_scf5" 1707
"Tps_024706" "Tps_LRv5b_scf5" 441
"Tps_024707" "Tps_LRv5b_scf5" 645
"Tps_024708" "Tps_LRv5b_scf5" 1929
"Tps_024709" "Tps_LRv5b_scf5" 381
"Tps_024710" "Tps_LRv5b_scf5" 1188
"Tps_024711" "Tps_LRv5b_scf5" 381
"Tps_024712" "Tps_LRv5b_scf5" 1772
"Tps_024713" "Tps_LRv5b_scf5" 717
"Tps_024714" "Tps_LRv5b_scf5" 456
"Tps_024715" "Tps_LRv5b_scf5" 504
"Tps_024716" "Tps_LRv5b_scf5" 360
"Tps_024717" "Tps_LRv5b_scf5" 483
"Tps_024718" "Tps_LRv5b_scf5" 594
"Tps_024719" "Tps_LRv5b_scf5" 345
"Tps_024720" "Tps_LRv5b_scf5" 636
"Tps_024721" "Tps_LRv5b_scf5" 225
"Tps_024722" "Tps_LRv5b_scf5" 723
"Tps_024723" "Tps_LRv5b_scf5" 399
"Tps_024724" "Tps_LRv5b_scf5" 423
"Tps_024725" "Tps_LRv5b_scf5" 390
"Tps_024726" "Tps_LRv5b_scf5" 594
"Tps_024727" "Tps_LRv5b_scf5" 249
"Tps_024728" "Tps_LRv5b_scf5" 846
"Tps_024729" "Tps_LRv5b_scf5" 288
"Tps_024730" "Tps_LRv5b_scf5" 546
"Tps_024731" "Tps_LRv5b_scf5" 789
"Tps_024732" "Tps_LRv5b_scf5" 843
"Tps_024733" "Tps_LRv5b_scf5" 330
"Tps_024734" "Tps_LRv5b_scf5" 507
"Tps_024735" "Tps_LRv5b_scf5" 6270
"Tps_024736" "Tps_LRv5b_scf5" 222
"Tps_024737" "Tps_LRv5b_scf5" 264
"Tps_024738" "Tps_LRv5b_scf5" 330
"Tps_024739" "Tps_LRv5b_scf5" 441
"Tps_024740" "Tps_LRv5b_scf5" 333
"Tps_024741" "Tps_LRv5b_scf5" 762
"Tps_024742" "Tps_LRv5b_scf5" 480
"Tps_024743" "Tps_LRv5b_scf5" 921
"Tps_024744" "Tps_LRv5b_scf5" 5223
"Tps_024745" "Tps_LRv5b_scf5" 306
"Tps_024746" "Tps_LRv5b_scf5" 1047
"Tps_024747" "Tps_LRv5b_scf5" 3255
"Tps_024748" "Tps_LRv5b_scf5" 4308
"Tps_024749" "Tps_LRv5b_scf5" 1851
"Tps_024750" "Tps_LRv5b_scf5" 213
"Tps_024751" "Tps_LRv5b_scf5" 852
"Tps_024752" "Tps_LRv5b_scf5" 297
"Tps_024753" "Tps_LRv5b_scf5" 1833
"Tps_024754" "Tps_LRv5b_scf5" 1056
"Tps_024755" "Tps_LRv5b_scf5" 5967
"Tps_024756" "Tps_LRv5b_scf5" 522
"Tps_024757" "Tps_LRv5b_scf5" 393
"Tps_024758" "Tps_LRv5b_scf5" 732
"Tps_024759" "Tps_LRv5b_scf5" 2445
"Tps_024760" "Tps_LRv5b_scf5" 213
"Tps_024761" "Tps_LRv5b_scf5" 231
"Tps_024762" "Tps_LRv5b_scf5" 372
"Tps_024763" "Tps_LRv5b_scf5" 210
"Tps_024764" "Tps_LRv5b_scf5" 1053
"Tps_024765" "Tps_LRv5b_scf5" 2319
"Tps_024766" "Tps_LRv5b_scf5" 597
"Tps_024767" "Tps_LRv5b_scf5" 1227
"Tps_024768" "Tps_LRv5b_scf5" 891
"Tps_024769" "Tps_LRv5b_scf5" 1794
"Tps_024770" "Tps_LRv5b_scf5" 891
"Tps_024771" "Tps_LRv5b_scf5" 2796
"Tps_024772" "Tps_LRv5b_scf5" 222
"Tps_024773" "Tps_LRv5b_scf5" 222
"Tps_024774" "Tps_LRv5b_scf5" 300
"Tps_024775" "Tps_LRv5b_scf5" 261
"Tps_024776" "Tps_LRv5b_scf5" 333
"Tps_024777" "Tps_LRv5b_scf5" 1095
"Tps_024778" "Tps_LRv5b_scf5" 606
"Tps_024779" "Tps_LRv5b_scf5" 2772
"Tps_024780" "Tps_LRv5b_scf5" 552
"Tps_024781" "Tps_LRv5b_scf5" 303
"Tps_024782" "Tps_LRv5b_scf5" 1239
"Tps_024783" "Tps_LRv5b_scf5" 288
"Tps_024784" "Tps_LRv5b_scf5" 1587
"Tps_024785" "Tps_LRv5b_scf5" 402
"Tps_024786" "Tps_LRv5b_scf5" 1839
"Tps_024787" "Tps_LRv5b_scf5" 624
"Tps_024788" "Tps_LRv5b_scf5" 885
"Tps_024789" "Tps_LRv5b_scf5" 315
"Tps_024790" "Tps_LRv5b_scf5" 279
"Tps_024791" "Tps_LRv5b_scf5" 630
"Tps_024792" "Tps_LRv5b_scf5" 345
"Tps_024793" "Tps_LRv5b_scf5" 303
"Tps_024794" "Tps_LRv5b_scf5" 399
"Tps_024795" "Tps_LRv5b_scf5" 903
"Tps_024796" "Tps_LRv5b_scf5" 606
"Tps_024797" "Tps_LRv5b_scf5" 1791
"Tps_024798" "Tps_LRv5b_scf5" 876
"Tps_024799" "Tps_LRv5b_scf5" 348
"Tps_024800" "Tps_LRv5b_scf5" 1605
"Tps_024801" "Tps_LRv5b_scf5" 984
"Tps_024802" "Tps_LRv5b_scf5" 210
"Tps_024803" "Tps_LRv5b_scf5" 369
"Tps_024804" "Tps_LRv5b_scf5" 1056
"Tps_024805" "Tps_LRv5b_scf5" 1143
"Tps_024806" "Tps_LRv5b_scf5" 2514
"Tps_024807" "Tps_LRv5b_scf5" 768
"Tps_024808" "Tps_LRv5b_scf5" 1983
"Tps_024809" "Tps_LRv5b_scf5" 558
"Tps_024810" "Tps_LRv5b_scf5" 1818
"Tps_024811" "Tps_LRv5b_scf5" 537
"Tps_024812" "Tps_LRv5b_scf5" 414
"Tps_024813" "Tps_LRv5b_scf5" 471
"Tps_024814" "Tps_LRv5b_scf5" 2169
"Tps_024815" "Tps_LRv5b_scf5" 216
"Tps_024816" "Tps_LRv5b_scf5" 258
"Tps_024817" "Tps_LRv5b_scf5" 3315
"Tps_024818" "Tps_LRv5b_scf5" 1128
"Tps_024819" "Tps_LRv5b_scf5" 1185
"Tps_024820" "Tps_LRv5b_scf5" 279
"Tps_024821" "Tps_LRv5b_scf5" 783
"Tps_024822" "Tps_LRv5b_scf5" 1563
"Tps_024823" "Tps_LRv5b_scf5" 3303
"Tps_024824" "Tps_LRv5b_scf5" 372
"Tps_024825" "Tps_LRv5b_scf5" 786
"Tps_024826" "Tps_LRv5b_scf5" 1884
"Tps_024827" "Tps_LRv5b_scf5" 1788
"Tps_024828" "Tps_LRv5b_scf5" 306
"Tps_024829" "Tps_LRv5b_scf5" 651
"Tps_024830" "Tps_LRv5b_scf5" 840
"Tps_024831" "Tps_LRv5b_scf5" 414
"Tps_024832" "Tps_LRv5b_scf5" 720
"Tps_024833" "Tps_LRv5b_scf5" 273
"Tps_024834" "Tps_LRv5b_scf5" 2724
"Tps_024835" "Tps_LRv5b_scf5" 261
"Tps_024836" "Tps_LRv5b_scf5" 276
"Tps_024837" "Tps_LRv5b_scf5" 330
"Tps_024838" "Tps_LRv5b_scf5" 486
"Tps_024839" "Tps_LRv5b_scf5" 312
"Tps_024840" "Tps_LRv5b_scf5" 654
"Tps_024841" "Tps_LRv5b_scf5" 201
"Tps_024842" "Tps_LRv5b_scf5" 414
"Tps_024843" "Tps_LRv5b_scf5" 936
"Tps_024844" "Tps_LRv5b_scf5" 471
"Tps_024845" "Tps_LRv5b_scf5" 291
"Tps_024846" "Tps_LRv5b_scf5" 528
"Tps_024847" "Tps_LRv5b_scf5" 426
"Tps_024848" "Tps_LRv5b_scf5" 288
"Tps_024849" "Tps_LRv5b_scf5" 303
"Tps_024850" "Tps_LRv5b_scf5" 636
"Tps_024851" "Tps_LRv5b_scf5" 396
"Tps_024852" "Tps_LRv5b_scf5" 906
"Tps_024853" "Tps_LRv5b_scf5" 933
"Tps_024854" "Tps_LRv5b_scf5" 1833
"Tps_024855" "Tps_LRv5b_scf5" 1041
"Tps_024856" "Tps_LRv5b_scf5" 1047
"Tps_024857" "Tps_LRv5b_scf5" 1263
"Tps_024858" "Tps_LRv5b_scf5" 1854
"Tps_024859" "Tps_LRv5b_scf5" 366
"Tps_024860" "Tps_LRv5b_scf5" 798
"Tps_024861" "Tps_LRv5b_scf5" 461
"Tps_024862" "Tps_LRv5b_scf5" 894
"Tps_024863" "Tps_LRv5b_scf5" 1593
"Tps_024864" "Tps_LRv5b_scf5" 1785
"Tps_024865" "Tps_LRv5b_scf5" 495
"Tps_024866" "Tps_LRv5b_scf5" 1041
"Tps_024867" "Tps_LRv5b_scf5" 537
"Tps_024868" "Tps_LRv5b_scf5" 894
"Tps_024869" "Tps_LRv5b_scf5" 702
"Tps_024870" "Tps_LRv5b_scf5" 285
"Tps_024871" "Tps_LRv5b_scf5" 210
"Tps_024872" "Tps_LRv5b_scf5" 405
"Tps_024873" "Tps_LRv5b_scf5" 240
"Tps_024874" "Tps_LRv5b_scf5" 1242
"Tps_024875" "Tps_LRv5b_scf5" 336
"Tps_024876" "Tps_LRv5b_scf5" 483
"Tps_024877" "Tps_LRv5b_scf5" 3636
"Tps_024878" "Tps_LRv5b_scf5" 1935
"Tps_024879" "Tps_LRv5b_scf5" 504
"Tps_024880" "Tps_LRv5b_scf5" 1131
"Tps_024881" "Tps_LRv5b_scf5" 210
"Tps_024882" "Tps_LRv5b_scf5" 1523
"Tps_024883" "Tps_LRv5b_scf5" 765
"Tps_024884" "Tps_LRv5b_scf5" 312
"Tps_024885" "Tps_LRv5b_scf5" 387
"Tps_024886" "Tps_LRv5b_scf5" 1176
"Tps_024887" "Tps_LRv5b_scf5" 1179
"Tps_024888" "Tps_LRv5b_scf5" 1554
"Tps_024889" "Tps_LRv5b_scf5" 513
"Tps_024890" "Tps_LRv5b_scf5" 795
"Tps_024891" "Tps_LRv5b_scf5" 381
"Tps_024892" "Tps_LRv5b_scf5" 486
"Tps_024893" "Tps_LRv5b_scf5" 2037
"Tps_024894" "Tps_LRv5b_scf5" 300
"Tps_024895" "Tps_LRv5b_scf5" 750
"Tps_024896" "Tps_LRv5b_scf5" 219
"Tps_024897" "Tps_LRv5b_scf5" 282
"Tps_024898" "Tps_LRv5b_scf5" 201
"Tps_024899" "Tps_LRv5b_scf5" 3207
"Tps_024900" "Tps_LRv5b_scf5" 3993
"Tps_024901" "Tps_LRv5b_scf5" 255
"Tps_024902" "Tps_LRv5b_scf5" 564
"Tps_024903" "Tps_LRv5b_scf5" 696
"Tps_024904" "Tps_LRv5b_scf5" 423
"Tps_024905" "Tps_LRv5b_scf5" 978
"Tps_024906" "Tps_LRv5b_scf5" 240
"Tps_024907" "Tps_LRv5b_scf5" 222
"Tps_024908" "Tps_LRv5b_scf5" 516
"Tps_024909" "Tps_LRv5b_scf5" 216
"Tps_024910" "Tps_LRv5b_scf5" 315
"Tps_024911" "Tps_LRv5b_scf5" 774
"Tps_024912" "Tps_LRv5b_scf5" 678
"Tps_024913" "Tps_LRv5b_scf5" 606
"Tps_024914" "Tps_LRv5b_scf5" 534
"Tps_024915" "Tps_LRv5b_scf5" 246
"Tps_024916" "Tps_LRv5b_scf5" 1308
"Tps_024917" "Tps_LRv5b_scf5" 891
"Tps_024918" "Tps_LRv5b_scf5" 663
"Tps_024919" "Tps_LRv5b_scf5" 885
"Tps_024920" "Tps_LRv5b_scf5" 1191
"Tps_024921" "Tps_LRv5b_scf5" 1245
"Tps_024922" "Tps_LRv5b_scf5" 2643
"Tps_024923" "Tps_LRv5b_scf5" 309
"Tps_024924" "Tps_LRv5b_scf5" 273
"Tps_024925" "Tps_LRv5b_scf5" 564
"Tps_024926" "Tps_LRv5b_scf5" 423
"Tps_024927" "Tps_LRv5b_scf5" 591
"Tps_024928" "Tps_LRv5b_scf5" 366
"Tps_024929" "Tps_LRv5b_scf5" 402
"Tps_024930" "Tps_LRv5b_scf5" 294
"Tps_024931" "Tps_LRv5b_scf5" 258
"Tps_024932" "Tps_LRv5b_scf5" 225
"Tps_024933" "Tps_LRv5b_scf5" 3879
"Tps_024934" "Tps_LRv5b_scf5" 234
"Tps_024935" "Tps_LRv5b_scf5" 219
"Tps_024936" "Tps_LRv5b_scf5" 285
"Tps_024937" "Tps_LRv5b_scf5" 516
"Tps_024938" "Tps_LRv5b_scf5" 435
"Tps_024939" "Tps_LRv5b_scf5" 795
"Tps_024940" "Tps_LRv5b_scf5" 297
"Tps_024941" "Tps_LRv5b_scf5" 438
"Tps_024942" "Tps_LRv5b_scf5" 432
"Tps_024943" "Tps_LRv5b_scf5" 246
"Tps_024944" "Tps_LRv5b_scf5" 345
"Tps_024945" "Tps_LRv5b_scf5" 1739
"Tps_024946" "Tps_LRv5b_scf5" 993
"Tps_024947" "Tps_LRv5b_scf5" 6993
"Tps_024948" "Tps_LRv5b_scf5" 525
"Tps_024949" "Tps_LRv5b_scf5" 2847
"Tps_024950" "Tps_LRv5b_scf5" 1392
"Tps_024951" "Tps_LRv5b_scf5" 1461
"Tps_024952" "Tps_LRv5b_scf5" 306
"Tps_024953" "Tps_LRv5b_scf5" 1464
"Tps_024954" "Tps_LRv5b_scf5" 543
"Tps_024955" "Tps_LRv5b_scf5" 1098
"Tps_024956" "Tps_LRv5b_scf5" 1359
"Tps_024957" "Tps_LRv5b_scf5" 768
"Tps_024958" "Tps_LRv5b_scf5" 1272
"Tps_024959" "Tps_LRv5b_scf5" 483
"Tps_024960" "Tps_LRv5b_scf5" 2829
"Tps_024961" "Tps_LRv5b_scf5" 1557
"Tps_024962" "Tps_LRv5b_scf5" 1533
"Tps_024963" "Tps_LRv5b_scf5" 1437
"Tps_024964" "Tps_LRv5b_scf5" 1203
"Tps_024965" "Tps_LRv5b_scf5" 1152
"Tps_024966" "Tps_LRv5b_scf5" 807
"Tps_024967" "Tps_LRv5b_scf5" 471
"Tps_024968" "Tps_LRv5b_scf5" 267
"Tps_024969" "Tps_LRv5b_scf5" 1119
"Tps_024970" "Tps_LRv5b_scf5" 1137
"Tps_024971" "Tps_LRv5b_scf5" 237
"Tps_024972" "Tps_LRv5b_scf5" 1116
"Tps_024973" "Tps_LRv5b_scf5" 1308
"Tps_024974" "Tps_LRv5b_scf5" 609
"Tps_024975" "Tps_LRv5b_scf5" 522
"Tps_024976" "Tps_LRv5b_scf5" 453
"Tps_024977" "Tps_LRv5b_scf5" 474
"Tps_024978" "Tps_LRv5b_scf5" 1800
"Tps_024979" "Tps_LRv5b_scf5" 702
"Tps_024980" "Tps_LRv5b_scf5" 1605
"Tps_024981" "Tps_LRv5b_scf5" 513
"Tps_024982" "Tps_LRv5b_scf5" 1641
"Tps_024983" "Tps_LRv5b_scf5" 576
"Tps_024984" "Tps_LRv5b_scf5" 1104
"Tps_024985" "Tps_LRv5b_scf5" 327
"Tps_024986" "Tps_LRv5b_scf5" 2502
"Tps_024987" "Tps_LRv5b_scf5" 888
"Tps_024988" "Tps_LRv5b_scf5" 552
"Tps_024989" "Tps_LRv5b_scf5" 681
"Tps_024990" "Tps_LRv5b_scf5" 651
"Tps_024991" "Tps_LRv5b_scf5" 846
"Tps_024992" "Tps_LRv5b_scf5" 366
"Tps_024993" "Tps_LRv5b_scf5" 654
"Tps_024994" "Tps_LRv5b_scf5" 237
"Tps_024995" "Tps_LRv5b_scf5" 285
"Tps_024996" "Tps_LRv5b_scf5" 258
"Tps_024997" "Tps_LRv5b_scf5" 279
"Tps_024998" "Tps_LRv5b_scf5" 1005
"Tps_024999" "Tps_LRv5b_scf5" 876
"Tps_025000" "Tps_LRv5b_scf5" 531
"Tps_025001" "Tps_LRv5b_scf5" 234
"Tps_025002" "Tps_LRv5b_scf5" 1965
"Tps_025003" "Tps_LRv5b_scf5" 1044
"Tps_025004" "Tps_LRv5b_scf5" 408
"Tps_025005" "Tps_LRv5b_scf5" 1359
"Tps_025006" "Tps_LRv5b_scf5" 1401
"Tps_025007" "Tps_LRv5b_scf5" 243
"Tps_025008" "Tps_LRv5b_scf5" 696
"Tps_025009" "Tps_LRv5b_scf5" 984
"Tps_025010" "Tps_LRv5b_scf5" 441
"Tps_025011" "Tps_LRv5b_scf5" 670
"Tps_025012" "Tps_LRv5b_scf5" 1101
"Tps_025013" "Tps_LRv5b_scf5" 492
"Tps_025014" "Tps_LRv5b_scf5" 2865
"Tps_025015" "Tps_LRv5b_scf5" 519
"Tps_025016" "Tps_LRv5b_scf5" 405
"Tps_025017" "Tps_LRv5b_scf5" 2367
"Tps_025018" "Tps_LRv5b_scf5" 273
"Tps_025019" "Tps_LRv5b_scf5" 486
"Tps_025020" "Tps_LRv5b_scf5" 735
"Tps_025021" "Tps_LRv5b_scf5" 996
"Tps_025022" "Tps_LRv5b_scf5" 579
"Tps_025023" "Tps_LRv5b_scf5" 972
"Tps_025024" "Tps_LRv5b_scf5" 1539
"Tps_025025" "Tps_LRv5b_scf5" 1263
"Tps_025026" "Tps_LRv5b_scf5" 297
"Tps_025027" "Tps_LRv5b_scf5" 219
"Tps_025028" "Tps_LRv5b_scf5" 927
"Tps_025029" "Tps_LRv5b_scf5" 255
"Tps_025030" "Tps_LRv5b_scf5" 543
"Tps_025031" "Tps_LRv5b_scf5" 1035
"Tps_025032" "Tps_LRv5b_scf5" 1635
"Tps_025033" "Tps_LRv5b_scf5" 612
"Tps_025034" "Tps_LRv5b_scf5" 639
"Tps_025035" "Tps_LRv5b_scf5" 5370
"Tps_025036" "Tps_LRv5b_scf5" 873
"Tps_025037" "Tps_LRv5b_scf5" 207
"Tps_025038" "Tps_LRv5b_scf5" 1902
"Tps_025039" "Tps_LRv5b_scf5" 321
"Tps_025040" "Tps_LRv5b_scf5" 1011
"Tps_025041" "Tps_LRv5b_scf5" 216
"Tps_025042" "Tps_LRv5b_scf5" 225
"Tps_025043" "Tps_LRv5b_scf5" 2421
"Tps_025044" "Tps_LRv5b_scf5" 735
"Tps_025045" "Tps_LRv5b_scf5" 1047
"Tps_025046" "Tps_LRv5b_scf5" 2205
"Tps_025047" "Tps_LRv5b_scf5" 654
"Tps_025048" "Tps_LRv5b_scf5" 1701
"Tps_025049" "Tps_LRv5b_scf5" 870
"Tps_025050" "Tps_LRv5b_scf5" 1434
"Tps_025051" "Tps_LRv5b_scf5" 366
"Tps_025052" "Tps_LRv5b_scf5" 213
"Tps_025053" "Tps_LRv5b_scf5" 285
"Tps_025054" "Tps_LRv5b_scf5" 1665
"Tps_025055" "Tps_LRv5b_scf5" 231
"Tps_025056" "Tps_LRv5b_scf5" 696
"Tps_025057" "Tps_LRv5b_scf5" 1003
"Tps_025058" "Tps_LRv5b_scf5" 1017
"Tps_025059" "Tps_LRv5b_scf5" 921
"Tps_025060" "Tps_LRv5b_scf5" 1062
"Tps_025061" "Tps_LRv5b_scf5" 2217
"Tps_025062" "Tps_LRv5b_scf5" 1104
"Tps_025063" "Tps_LRv5b_scf5" 1635
"Tps_025064" "Tps_LRv5b_scf5" 888
"Tps_025065" "Tps_LRv5b_scf5" 1128
"Tps_025066" "Tps_LRv5b_scf5" 507
"Tps_025067" "Tps_LRv5b_scf5" 483
"Tps_025068" "Tps_LRv5b_scf5" 318
"Tps_025069" "Tps_LRv5b_scf5" 228
"Tps_025070" "Tps_LRv5b_scf5" 240
"Tps_025071" "Tps_LRv5b_scf5" 1305
"Tps_025072" "Tps_LRv5b_scf5" 219
"Tps_025073" "Tps_LRv5b_scf5" 2415
"Tps_025074" "Tps_LRv5b_scf5" 1389
"Tps_025075" "Tps_LRv5b_scf5" 1962
"Tps_025076" "Tps_LRv5b_scf5" 264
"Tps_025077" "Tps_LRv5b_scf5" 606
"Tps_025078" "Tps_LRv5b_scf5" 2541
"Tps_025079" "Tps_LRv5b_scf5" 390
"Tps_025080" "Tps_LRv5b_scf5" 1122
"Tps_025081" "Tps_LRv5b_scf5" 3372
"Tps_025082" "Tps_LRv5b_scf5" 1203
"Tps_025083" "Tps_LRv5b_scf5" 840
"Tps_025084" "Tps_LRv5b_scf5" 1725
"Tps_025085" "Tps_LRv5b_scf5" 1320
"Tps_025086" "Tps_LRv5b_scf5" 600
"Tps_025087" "Tps_LRv5b_scf5" 270
"Tps_025088" "Tps_LRv5b_scf5" 1617
"Tps_025089" "Tps_LRv5b_scf5" 375
"Tps_025090" "Tps_LRv5b_scf5" 1608
"Tps_025091" "Tps_LRv5b_scf5" 372
"Tps_025092" "Tps_LRv5b_scf5" 699
"Tps_025093" "Tps_LRv5b_scf5" 1197
"Tps_025094" "Tps_LRv5b_scf5" 1368
"Tps_025095" "Tps_LRv5b_scf5" 333
"Tps_025096" "Tps_LRv5b_scf5" 2217
"Tps_025097" "Tps_LRv5b_scf5" 264
"Tps_025098" "Tps_LRv5b_scf5" 2646
"Tps_025099" "Tps_LRv5b_scf5" 573
"Tps_025100" "Tps_LRv5b_scf5" 1491
"Tps_025101" "Tps_LRv5b_scf5" 1173
"Tps_025102" "Tps_LRv5b_scf5" 381
"Tps_025103" "Tps_LRv5b_scf5" 1188
"Tps_025104" "Tps_LRv5b_scf5" 441
"Tps_025105" "Tps_LRv5b_scf5" 651
"Tps_025106" "Tps_LRv5b_scf5" 576
"Tps_025107" "Tps_LRv5b_scf5" 324
"Tps_025108" "Tps_LRv5b_scf5" 1032
"Tps_025109" "Tps_LRv5b_scf5" 630
"Tps_025110" "Tps_LRv5b_scf5" 627
"Tps_025111" "Tps_LRv5b_scf5" 270
"Tps_025112" "Tps_LRv5b_scf5" 3069
"Tps_025113" "Tps_LRv5b_scf5" 3048
"Tps_025114" "Tps_LRv5b_scf5" 2373
"Tps_025115" "Tps_LRv5b_scf5" 306
"Tps_025116" "Tps_LRv5b_scf5" 306
"Tps_025117" "Tps_LRv5b_scf5" 333
"Tps_025118" "Tps_LRv5b_scf5" 309
"Tps_025119" "Tps_LRv5b_scf5" 438
"Tps_025120" "Tps_LRv5b_scf5" 2718
"Tps_025121" "Tps_LRv5b_scf5" 1584
"Tps_025122" "Tps_LRv5b_scf5" 1149
"Tps_025123" "Tps_LRv5b_scf5" 1389
"Tps_025124" "Tps_LRv5b_scf5" 903
"Tps_025125" "Tps_LRv5b_scf5" 1518
"Tps_025126" "Tps_LRv5b_scf5" 972
"Tps_025127" "Tps_LRv5b_scf5" 1200
"Tps_025128" "Tps_LRv5b_scf5" 537
"Tps_025129" "Tps_LRv5b_scf5" 528
"Tps_025130" "Tps_LRv5b_scf5" 864
"Tps_025131" "Tps_LRv5b_scf5" 1413
"Tps_025132" "Tps_LRv5b_scf5" 4998
"Tps_025133" "Tps_LRv5b_scf5" 522
"Tps_025134" "Tps_LRv5b_scf5" 3102
"Tps_025135" "Tps_LRv5b_scf5" 1185
"Tps_025136" "Tps_LRv5b_scf5" 615
"Tps_025137" "Tps_LRv5b_scf5" 1800
"Tps_025138" "Tps_LRv5b_scf5" 309
"Tps_025139" "Tps_LRv5b_scf5" 1047
"Tps_025140" "Tps_LRv5b_scf5" 2817
"Tps_025141" "Tps_LRv5b_scf5" 291
"Tps_025142" "Tps_LRv5b_scf5" 471
"Tps_025143" "Tps_LRv5b_scf5" 513
"Tps_025144" "Tps_LRv5b_scf5" 222
"Tps_025145" "Tps_LRv5b_scf5" 1302
"Tps_025146" "Tps_LRv5b_scf5" 1521
"Tps_025147" "Tps_LRv5b_scf5" 387
"Tps_025148" "Tps_LRv5b_scf5" 690
"Tps_025149" "Tps_LRv5b_scf5" 747
"Tps_025150" "Tps_LRv5b_scf5" 420
"Tps_025151" "Tps_LRv5b_scf5" 612
"Tps_025152" "Tps_LRv5b_scf5" 222
"Tps_025153" "Tps_LRv5b_scf5" 426
"Tps_025154" "Tps_LRv5b_scf5" 306
"Tps_025155" "Tps_LRv5b_scf5" 3861
"Tps_025156" "Tps_LRv5b_scf5" 261
"Tps_025157" "Tps_LRv5b_scf5" 282
"Tps_025158" "Tps_LRv5b_scf5" 267
"Tps_025159" "Tps_LRv5b_scf5" 420
"Tps_025160" "Tps_LRv5b_scf5" 3297
"Tps_025161" "Tps_LRv5b_scf5" 4062
"Tps_025162" "Tps_LRv5b_scf5" 510
"Tps_025163" "Tps_LRv5b_scf5" 321
"Tps_025164" "Tps_LRv5b_scf5" 477
"Tps_025165" "Tps_LRv5b_scf5" 483
"Tps_025166" "Tps_LRv5b_scf5" 606
"Tps_025167" "Tps_LRv5b_scf5" 1365
"Tps_025168" "Tps_LRv5b_scf5" 1866
"Tps_025169" "Tps_LRv5b_scf5" 546
"Tps_025170" "Tps_LRv5b_scf5" 246
"Tps_025171" "Tps_LRv5b_scf5" 315
"Tps_025172" "Tps_LRv5b_scf5" 1245
"Tps_025173" "Tps_LRv5b_scf5" 588
"Tps_025174" "Tps_LRv5b_scf5" 2970
"Tps_025175" "Tps_LRv5b_scf5" 5673
"Tps_025176" "Tps_LRv5b_scf5" 2040
"Tps_025177" "Tps_LRv5b_scf5" 249
"Tps_025178" "Tps_LRv5b_scf5" 453
"Tps_025179" "Tps_LRv5b_scf5" 252
"Tps_025180" "Tps_LRv5b_scf5" 393
"Tps_025181" "Tps_LRv5b_scf5" 276
"Tps_025182" "Tps_LRv5b_scf5" 318
"Tps_025183" "Tps_LRv5b_scf5" 1200
"Tps_025184" "Tps_LRv5b_scf5" 612
